commodity_code,obs_date,teacher_supply_demand,crisis_index,base_level,rule_level,alert_level,alert_name,triggers
CO,2026-05-18,34.63334024893673,65.36665975106327,2,2,2,주의,
CO,2026-05-25,34.63334024893673,65.36665975106327,2,2,2,주의,
CO,2026-06-01,34.63334024893673,65.36665975106327,2,2,2,주의,
CO,2026-06-08,34.63334024893673,65.36665975106327,2,2,2,주의,
CU,2020-01-06,65.86359949811276,34.13640050188724,0,3,3,경계,수입편중極
CU,2020-01-13,65.86359949811276,34.13640050188724,0,3,3,경계,수입편중極
CU,2020-01-20,65.86359949811276,34.13640050188724,0,3,3,경계,수입편중極
CU,2020-01-27,65.86359949811276,34.13640050188724,0,3,3,경계,수입편중極
CU,2020-02-03,76.52158860655992,23.478411393440084,0,3,3,경계,수입편중極
CU,2020-02-10,76.52158860655992,23.478411393440084,0,3,3,경계,수입편중極
CU,2020-02-17,76.52158860655992,23.478411393440084,0,3,3,경계,수입편중極
CU,2020-02-24,76.52158860655992,23.478411393440084,0,3,3,경계,수입편중極
CU,2020-03-02,87.81828231345531,12.181717686544687,0,3,3,경계,수입편중極
CU,2020-03-09,87.81828231345531,12.181717686544687,0,3,3,경계,수입편중極
CU,2020-03-16,87.81828231345531,12.181717686544687,0,3,3,경계,변동성급증+수입편중極
CU,2020-03-23,87.81828231345531,12.181717686544687,0,3,3,경계,변동성급증+수입편중極
CU,2020-03-30,87.81828231345531,12.181717686544687,0,3,3,경계,변동성급증+수입편중極
CU,2020-04-06,89.84102828167389,10.158971718326114,0,3,3,경계,변동성급증+수입편중極
CU,2020-04-13,89.84102828167389,10.158971718326114,0,3,3,경계,변동성급증+수입편중極
CU,2020-04-20,89.84102828167389,10.158971718326114,0,3,3,경계,변동성급증+수입편중極
CU,2020-04-27,89.84102828167389,10.158971718326114,0,3,3,경계,변동성급증+수입편중極
CU,2020-05-04,86.59852282499614,13.401477175003862,0,3,3,경계,변동성급증+수입편중極
CU,2020-05-11,86.59852282499614,13.401477175003862,0,3,3,경계,변동성급증+수입편중極
CU,2020-05-18,86.59852282499614,13.401477175003862,0,3,3,경계,변동성급증+수입편중極
CU,2020-05-25,86.59852282499614,13.401477175003862,0,3,3,경계,변동성급증+수입편중極
CU,2020-06-01,74.91754240387368,25.082457596126318,0,3,3,경계,변동성급증+수입편중極
CU,2020-06-08,74.91754240387368,25.082457596126318,0,3,3,경계,수입편중極
CU,2020-06-15,74.91754240387368,25.082457596126318,0,3,3,경계,수입편중極
CU,2020-06-22,74.91754240387368,25.082457596126318,0,3,3,경계,수입편중極
CU,2020-06-29,74.91754240387368,25.082457596126318,0,3,3,경계,수입편중極
CU,2020-07-06,55.40931250656174,44.59068749343826,0,3,3,경계,수입편중極
CU,2020-07-13,55.40931250656174,44.59068749343826,0,3,3,경계,수입편중極
CU,2020-07-20,55.40931250656174,44.59068749343826,0,3,3,경계,수입편중極
CU,2020-07-27,55.40931250656174,44.59068749343826,0,3,3,경계,수입편중極
CU,2020-08-03,50.33193714999851,49.66806285000149,0,3,3,경계,수입편중極
CU,2020-08-10,50.33193714999851,49.66806285000149,0,3,3,경계,수입편중極
CU,2020-08-17,50.33193714999851,49.66806285000149,0,3,3,경계,수입편중極
CU,2020-08-24,50.33193714999851,49.66806285000149,0,3,3,경계,수입편중極
CU,2020-08-31,50.33193714999851,49.66806285000149,0,3,3,경계,수입편중極
CU,2020-09-07,43.26616983416205,56.73383016583795,0,3,3,경계,수입편중極
CU,2020-09-14,43.26616983416205,56.73383016583795,0,3,3,경계,수입편중極
CU,2020-09-21,43.26616983416205,56.73383016583795,0,3,3,경계,수입편중極
CU,2020-09-28,43.26616983416205,56.73383016583795,0,3,3,경계,수입편중極
CU,2020-10-05,43.602084909045985,56.397915090954015,0,3,3,경계,수입편중極
CU,2020-10-12,43.602084909045985,56.397915090954015,0,3,3,경계,수입편중極
CU,2020-10-19,43.602084909045985,56.397915090954015,0,3,3,경계,수입편중極
CU,2020-10-26,43.602084909045985,56.397915090954015,0,3,3,경계,수입편중極
CU,2020-11-02,31.6302821554837,68.3697178445163,0,3,3,경계,수입편중極
CU,2020-11-09,31.6302821554837,68.3697178445163,0,3,3,경계,수입편중極
CU,2020-11-16,31.6302821554837,68.3697178445163,0,3,3,경계,수입편중極
CU,2020-11-23,31.6302821554837,68.3697178445163,0,3,3,경계,수입편중極
CU,2020-11-30,31.6302821554837,68.3697178445163,0,3,3,경계,수입편중極
CU,2020-12-07,14.572245043467706,85.4277549565323,1,3,3,경계,수입편중極
CU,2020-12-14,14.572245043467706,85.4277549565323,1,3,3,경계,수입편중極
CU,2020-12-21,14.572245043467706,85.4277549565323,1,3,3,경계,수입편중極
CU,2020-12-28,14.572245043467706,85.4277549565323,1,3,3,경계,수입편중極
CU,2021-01-04,29.103153599611783,70.89684640038821,0,0,3,경계,
CU,2021-01-11,29.103153599611783,70.89684640038821,0,0,0,정상,
CU,2021-01-18,29.103153599611783,70.89684640038821,0,0,0,정상,
CU,2021-01-25,29.103153599611783,70.89684640038821,0,0,0,정상,
CU,2021-02-01,17.723606355946632,82.27639364405337,0,0,0,정상,
CU,2021-02-08,17.723606355946632,82.27639364405337,0,0,0,정상,
CU,2021-02-15,17.723606355946632,82.27639364405337,0,0,0,정상,
CU,2021-02-22,17.723606355946632,82.27639364405337,0,0,0,정상,
CU,2021-03-01,9.739336720527675,90.26066327947233,1,1,1,관심,
CU,2021-03-08,9.739336720527675,90.26066327947233,1,1,1,관심,변동성급증
CU,2021-03-15,9.739336720527675,90.26066327947233,1,1,1,관심,변동성급증
CU,2021-03-22,9.739336720527675,90.26066327947233,1,1,1,관심,변동성급증
CU,2021-03-29,9.739336720527675,90.26066327947233,1,1,1,관심,변동성급증
CU,2021-04-05,6.062472875216828,93.93752712478317,2,2,2,주의,변동성급증
CU,2021-04-12,6.062472875216828,93.93752712478317,2,2,2,주의,변동성급증
CU,2021-04-19,6.062472875216828,93.93752712478317,2,2,2,주의,변동성급증
CU,2021-04-26,6.062472875216828,93.93752712478317,2,2,2,주의,변동성급증
CU,2021-05-03,2.1247929956865708,97.87520700431342,3,3,3,경계,
CU,2021-05-10,2.1247929956865708,97.87520700431342,3,3,3,경계,
CU,2021-05-17,2.1247929956865708,97.87520700431342,3,3,3,경계,
CU,2021-05-24,2.1247929956865708,97.87520700431342,3,3,3,경계,
CU,2021-05-31,2.1247929956865708,97.87520700431342,3,3,3,경계,
CU,2021-06-07,4.128506946088883,95.87149305391112,2,2,3,경계,
CU,2021-06-14,4.128506946088883,95.87149305391112,2,2,2,주의,
CU,2021-06-21,4.128506946088883,95.87149305391112,2,2,2,주의,
CU,2021-06-28,4.128506946088883,95.87149305391112,2,2,2,주의,
CU,2021-07-05,5.059085554270808,94.94091444572919,2,2,2,주의,
CU,2021-07-12,5.059085554270808,94.94091444572919,2,2,2,주의,
CU,2021-07-19,5.059085554270808,94.94091444572919,2,2,2,주의,
CU,2021-07-26,5.059085554270808,94.94091444572919,2,2,2,주의,
CU,2021-08-02,5.668949358086019,94.33105064191398,2,2,2,주의,
CU,2021-08-09,5.668949358086019,94.33105064191398,2,2,2,주의,
CU,2021-08-16,5.668949358086019,94.33105064191398,2,2,2,주의,
CU,2021-08-23,5.668949358086019,94.33105064191398,2,2,2,주의,
CU,2021-08-30,5.668949358086019,94.33105064191398,2,2,2,주의,
CU,2021-09-06,5.893410901504509,94.10658909849549,2,2,2,주의,
CU,2021-09-13,5.893410901504509,94.10658909849549,2,2,2,주의,
CU,2021-09-20,5.893410901504509,94.10658909849549,2,2,2,주의,
CU,2021-09-27,5.893410901504509,94.10658909849549,2,2,2,주의,
CU,2021-10-04,3.110096897233353,96.88990310276665,3,3,3,경계,
CU,2021-10-11,3.110096897233353,96.88990310276665,3,3,3,경계,
CU,2021-10-18,3.110096897233353,96.88990310276665,3,3,3,경계,
CU,2021-10-25,3.110096897233353,96.88990310276665,3,3,3,경계,
CU,2021-11-01,3.6955724618758845,96.30442753812412,2,2,3,경계,
CU,2021-11-08,3.6955724618758845,96.30442753812412,2,2,2,주의,
CU,2021-11-15,3.6955724618758845,96.30442753812412,2,2,2,주의,
CU,2021-11-22,3.6955724618758845,96.30442753812412,2,2,2,주의,
CU,2021-11-29,3.6955724618758845,96.30442753812412,2,2,2,주의,
CU,2021-12-06,4.42053853838115,95.57946146161885,2,3,3,경계,지정학0.85
CU,2021-12-13,4.42053853838115,95.57946146161885,2,3,3,경계,지정학0.85
CU,2021-12-20,4.42053853838115,95.57946146161885,2,3,3,경계,지정학0.85
CU,2021-12-27,4.42053853838115,95.57946146161885,2,3,3,경계,지정학0.85
CU,2022-01-03,3.532814318189004,96.467185681811,2,3,3,경계,지정학0.85
CU,2022-01-10,3.532814318189004,96.467185681811,2,3,3,경계,지정학0.85
CU,2022-01-17,3.532814318189004,96.467185681811,2,3,3,경계,지정학0.85
CU,2022-01-24,3.532814318189004,96.467185681811,2,3,3,경계,지정학0.85
CU,2022-01-31,3.532814318189004,96.467185681811,2,3,3,경계,지정학0.85
CU,2022-02-07,2.772336236110586,97.22766376388941,3,3,3,경계,
CU,2022-02-14,2.772336236110586,97.22766376388941,3,3,3,경계,
CU,2022-02-21,2.772336236110586,97.22766376388941,3,3,3,경계,
CU,2022-02-28,2.772336236110586,97.22766376388941,3,3,3,경계,
CU,2022-03-07,2.1166136425950377,97.88338635740496,3,3,3,경계,
CU,2022-03-14,2.1166136425950377,97.88338635740496,3,3,3,경계,
CU,2022-03-21,2.1166136425950377,97.88338635740496,3,3,3,경계,
CU,2022-03-28,2.1166136425950377,97.88338635740496,3,3,3,경계,
CU,2022-04-04,2.823039922504172,97.17696007749583,3,3,3,경계,
CU,2022-04-11,2.823039922504172,97.17696007749583,3,3,3,경계,
CU,2022-04-18,2.823039922504172,97.17696007749583,3,3,3,경계,
CU,2022-04-25,2.823039922504172,97.17696007749583,3,3,3,경계,
CU,2022-05-02,6.497955594326205,93.5020444056738,2,2,3,경계,
CU,2022-05-09,6.497955594326205,93.5020444056738,2,2,2,주의,
CU,2022-05-16,6.497955594326205,93.5020444056738,2,2,2,주의,
CU,2022-05-23,6.497955594326205,93.5020444056738,2,2,2,주의,
CU,2022-05-30,6.497955594326205,93.5020444056738,2,2,2,주의,
CU,2022-06-06,10.133857495999152,89.86614250400085,1,1,2,주의,
CU,2022-06-13,10.133857495999152,89.86614250400085,1,1,1,관심,
CU,2022-06-20,10.133857495999152,89.86614250400085,1,1,1,관심,
CU,2022-06-27,10.133857495999152,89.86614250400085,1,1,1,관심,
CU,2022-07-04,42.92247428771096,57.07752571228904,0,1,1,관심,변동성급증
CU,2022-07-11,42.92247428771096,57.07752571228904,0,1,1,관심,변동성급증
CU,2022-07-18,42.92247428771096,57.07752571228904,0,1,1,관심,변동성급증
CU,2022-07-25,42.92247428771096,57.07752571228904,0,1,1,관심,변동성급증
CU,2022-08-01,31.098604630362278,68.90139536963773,0,1,1,관심,변동성급증
CU,2022-08-08,31.098604630362278,68.90139536963773,0,1,1,관심,변동성급증
CU,2022-08-15,31.098604630362278,68.90139536963773,0,1,1,관심,변동성급증
CU,2022-08-22,31.098604630362278,68.90139536963773,0,1,1,관심,변동성급증
CU,2022-08-29,31.098604630362278,68.90139536963773,0,1,1,관심,변동성급증
CU,2022-09-05,37.57868786701815,62.42131213298185,0,1,1,관심,변동성급증
CU,2022-09-12,37.57868786701815,62.42131213298185,0,1,1,관심,변동성급증
CU,2022-09-19,37.57868786701815,62.42131213298185,0,1,1,관심,변동성급증
CU,2022-09-26,37.57868786701815,62.42131213298185,0,1,1,관심,변동성급증
CU,2022-10-03,40.68887550609582,59.31112449390418,0,0,1,관심,
CU,2022-10-10,40.68887550609582,59.31112449390418,0,0,0,정상,
CU,2022-10-17,40.68887550609582,59.31112449390418,0,0,0,정상,
CU,2022-10-24,40.68887550609582,59.31112449390418,0,0,0,정상,
CU,2022-10-31,40.68887550609582,59.31112449390418,0,0,0,정상,
CU,2022-11-07,29.017633748828597,70.9823662511714,0,0,0,정상,
CU,2022-11-14,29.017633748828597,70.9823662511714,0,0,0,정상,
CU,2022-11-21,29.017633748828597,70.9823662511714,0,0,0,정상,
CU,2022-11-28,29.017633748828597,70.9823662511714,0,0,0,정상,
CU,2022-12-05,20.800028522704444,79.19997147729555,0,0,0,정상,
CU,2022-12-12,20.800028522704444,79.19997147729555,0,0,0,정상,
CU,2022-12-19,20.800028522704444,79.19997147729555,0,0,0,정상,
CU,2022-12-26,20.800028522704444,79.19997147729555,0,0,0,정상,
CU,2023-01-02,11.053687741052252,88.94631225894774,1,1,1,관심,
CU,2023-01-09,11.053687741052252,88.94631225894774,1,1,1,관심,
CU,2023-01-16,11.053687741052252,88.94631225894774,1,1,1,관심,
CU,2023-01-23,11.053687741052252,88.94631225894774,1,1,1,관심,
CU,2023-01-30,11.053687741052252,88.94631225894774,1,1,1,관심,
CU,2023-02-06,12.121508088577999,87.878491911422,1,1,1,관심,
CU,2023-02-13,12.121508088577999,87.878491911422,1,1,1,관심,
CU,2023-02-20,12.121508088577999,87.878491911422,1,1,1,관심,
CU,2023-02-27,12.121508088577999,87.878491911422,1,1,1,관심,
CU,2023-03-06,13.503864471245354,86.49613552875465,1,1,1,관심,
CU,2023-03-13,13.503864471245354,86.49613552875465,1,1,1,관심,
CU,2023-03-20,13.503864471245354,86.49613552875465,1,1,1,관심,
CU,2023-03-27,13.503864471245354,86.49613552875465,1,1,1,관심,
CU,2023-04-03,13.713276399391535,86.28672360060847,1,1,1,관심,
CU,2023-04-10,13.713276399391535,86.28672360060847,1,1,1,관심,
CU,2023-04-17,13.713276399391535,86.28672360060847,1,1,1,관심,
CU,2023-04-24,13.713276399391535,86.28672360060847,1,1,1,관심,
CU,2023-05-01,25.806854798869082,74.19314520113092,0,0,1,관심,
CU,2023-05-08,25.806854798869082,74.19314520113092,0,0,0,정상,
CU,2023-05-15,25.806854798869082,74.19314520113092,0,0,0,정상,
CU,2023-05-22,25.806854798869082,74.19314520113092,0,0,0,정상,
CU,2023-05-29,25.806854798869082,74.19314520113092,0,0,0,정상,
CU,2023-06-05,22.18495948574815,77.81504051425185,0,0,0,정상,
CU,2023-06-12,22.18495948574815,77.81504051425185,0,0,0,정상,
CU,2023-06-19,22.18495948574815,77.81504051425185,0,0,0,정상,
CU,2023-06-26,22.18495948574815,77.81504051425185,0,0,0,정상,
CU,2023-07-03,20.275455385179903,79.7245446148201,0,0,0,정상,
CU,2023-07-10,20.275455385179903,79.7245446148201,0,0,0,정상,
CU,2023-07-17,20.275455385179903,79.7245446148201,0,0,0,정상,
CU,2023-07-24,20.275455385179903,79.7245446148201,0,0,0,정상,
CU,2023-07-31,20.275455385179903,79.7245446148201,0,0,0,정상,
CU,2023-08-07,22.531147738336053,77.46885226166395,0,0,0,정상,
CU,2023-08-14,22.531147738336053,77.46885226166395,0,0,0,정상,
CU,2023-08-21,22.531147738336053,77.46885226166395,0,0,0,정상,
CU,2023-08-28,22.531147738336053,77.46885226166395,0,0,0,정상,
CU,2023-09-04,24.26716301215748,75.73283698784252,0,0,0,정상,
CU,2023-09-11,24.26716301215748,75.73283698784252,0,0,0,정상,
CU,2023-09-18,24.26716301215748,75.73283698784252,0,0,0,정상,
CU,2023-09-25,24.26716301215748,75.73283698784252,0,0,0,정상,
CU,2023-10-02,33.207476438147225,66.79252356185278,0,0,0,정상,
CU,2023-10-09,33.207476438147225,66.79252356185278,0,0,0,정상,
CU,2023-10-16,33.207476438147225,66.79252356185278,0,0,0,정상,
CU,2023-10-23,33.207476438147225,66.79252356185278,0,0,0,정상,
CU,2023-10-30,33.207476438147225,66.79252356185278,0,0,0,정상,
CU,2023-11-06,26.67872996652113,73.32127003347887,0,0,0,정상,
CU,2023-11-13,26.67872996652113,73.32127003347887,0,0,0,정상,
CU,2023-11-20,26.67872996652113,73.32127003347887,0,0,0,정상,
CU,2023-11-27,26.67872996652113,73.32127003347887,0,0,0,정상,
CU,2023-12-04,21.32739802142463,78.67260197857537,0,0,0,정상,
CU,2023-12-11,21.32739802142463,78.67260197857537,0,0,0,정상,
CU,2023-12-18,21.32739802142463,78.67260197857537,0,0,0,정상,
CU,2023-12-25,21.32739802142463,78.67260197857537,0,0,0,정상,
CU,2024-01-01,22.928536103438383,77.07146389656162,0,0,0,정상,
CU,2024-01-08,22.928536103438383,77.07146389656162,0,0,0,정상,
CU,2024-01-15,22.928536103438383,77.07146389656162,0,0,0,정상,
CU,2024-01-22,22.928536103438383,77.07146389656162,0,0,0,정상,
CU,2024-01-29,22.928536103438383,77.07146389656162,0,0,0,정상,
CU,2024-02-05,24.185406160738587,75.81459383926142,0,0,0,정상,
CU,2024-02-12,24.185406160738587,75.81459383926142,0,0,0,정상,
CU,2024-02-19,24.185406160738587,75.81459383926142,0,0,0,정상,
CU,2024-02-26,24.185406160738587,75.81459383926142,0,0,0,정상,
CU,2024-03-04,17.189594566999073,82.81040543300092,0,0,0,정상,
CU,2024-03-11,17.189594566999073,82.81040543300092,0,0,0,정상,
CU,2024-03-18,17.189594566999073,82.81040543300092,0,0,0,정상,
CU,2024-03-25,17.189594566999073,82.81040543300092,0,0,0,정상,
CU,2024-04-01,7.315957773451333,92.68404222654867,2,2,2,주의,
CU,2024-04-08,7.315957773451333,92.68404222654867,2,2,2,주의,
CU,2024-04-15,7.315957773451333,92.68404222654867,2,2,2,주의,
CU,2024-04-22,7.315957773451333,92.68404222654867,2,2,2,주의,
CU,2024-04-29,7.315957773451333,92.68404222654867,2,2,2,주의,
CU,2024-05-06,3.517580047397222,96.48241995260278,3,3,3,경계,
CU,2024-05-13,3.517580047397222,96.48241995260278,3,3,3,경계,
CU,2024-05-20,3.517580047397222,96.48241995260278,3,3,3,경계,
CU,2024-05-27,3.517580047397222,96.48241995260278,3,3,3,경계,
CU,2024-06-03,7.157343515094598,92.8426564849054,2,2,3,경계,
CU,2024-06-10,7.157343515094598,92.8426564849054,2,2,2,주의,
CU,2024-06-17,7.157343515094598,92.8426564849054,2,2,2,주의,
CU,2024-06-24,7.157343515094598,92.8426564849054,2,2,2,주의,
CU,2024-07-01,10.014958091644534,89.98504190835547,1,1,2,주의,
CU,2024-07-08,10.014958091644534,89.98504190835547,1,1,1,관심,
CU,2024-07-15,10.014958091644534,89.98504190835547,1,1,1,관심,
CU,2024-07-22,10.014958091644534,89.98504190835547,1,1,1,관심,
CU,2024-07-29,10.014958091644534,89.98504190835547,1,1,1,관심,
CU,2024-08-05,16.587024890201274,83.41297510979872,0,0,1,관심,
CU,2024-08-12,16.587024890201274,83.41297510979872,0,0,0,정상,
CU,2024-08-19,16.587024890201274,83.41297510979872,0,0,0,정상,
CU,2024-08-26,16.587024890201274,83.41297510979872,0,0,0,정상,
CU,2024-09-02,12.667049997840323,87.33295000215968,1,1,1,관심,
CU,2024-09-09,12.667049997840323,87.33295000215968,1,1,1,관심,
CU,2024-09-16,12.667049997840323,87.33295000215968,1,1,1,관심,
CU,2024-09-23,12.667049997840323,87.33295000215968,1,1,1,관심,
CU,2024-09-30,12.667049997840323,87.33295000215968,1,1,1,관심,
CU,2024-10-07,10.05464179251989,89.94535820748011,1,1,1,관심,
CU,2024-10-14,10.05464179251989,89.94535820748011,1,1,1,관심,
CU,2024-10-21,10.05464179251989,89.94535820748011,1,1,1,관심,
CU,2024-10-28,10.05464179251989,89.94535820748011,1,1,1,관심,
CU,2024-11-04,17.626862969382824,82.37313703061717,0,0,1,관심,
CU,2024-11-11,17.626862969382824,82.37313703061717,0,0,0,정상,
CU,2024-11-18,17.626862969382824,82.37313703061717,0,0,0,정상,
CU,2024-11-25,17.626862969382824,82.37313703061717,0,0,0,정상,
CU,2024-12-02,21.65875987393577,78.34124012606424,0,0,0,정상,
CU,2024-12-09,21.65875987393577,78.34124012606424,0,0,0,정상,
CU,2024-12-16,21.65875987393577,78.34124012606424,0,0,0,정상,
CU,2024-12-23,21.65875987393577,78.34124012606424,0,0,0,정상,
CU,2024-12-30,21.65875987393577,78.34124012606424,0,0,0,정상,
CU,2025-01-06,27.33025573056409,72.66974426943591,0,0,0,정상,
CU,2025-01-13,27.33025573056409,72.66974426943591,0,0,0,정상,
CU,2025-01-20,27.33025573056409,72.66974426943591,0,0,0,정상,
CU,2025-01-27,27.33025573056409,72.66974426943591,0,0,0,정상,
CU,2025-02-03,21.151857398418123,78.84814260158188,0,0,0,정상,
CU,2025-02-10,21.151857398418123,78.84814260158188,0,0,0,정상,
CU,2025-02-17,21.151857398418123,78.84814260158188,0,0,0,정상,
CU,2025-02-24,21.151857398418123,78.84814260158188,0,0,0,정상,
CU,2025-03-03,14.635904721562659,85.36409527843735,1,1,1,관심,
CU,2025-03-10,14.635904721562659,85.36409527843735,1,1,1,관심,
CU,2025-03-17,14.635904721562659,85.36409527843735,1,1,1,관심,
CU,2025-03-24,14.635904721562659,85.36409527843735,1,1,1,관심,
CU,2025-03-31,14.635904721562659,85.36409527843735,1,1,1,관심,
CU,2025-04-07,24.80518043713728,75.19481956286272,0,0,1,관심,
CU,2025-04-14,24.80518043713728,75.19481956286272,0,0,0,정상,
CU,2025-04-21,24.80518043713728,75.19481956286272,0,1,1,관심,변동성급증
CU,2025-04-28,24.80518043713728,75.19481956286272,0,0,1,관심,
CU,2025-05-05,19.051589154385166,80.94841084561483,0,0,0,정상,
CU,2025-05-12,19.051589154385166,80.94841084561483,0,0,0,정상,
CU,2025-05-19,19.051589154385166,80.94841084561483,0,0,0,정상,
CU,2025-05-26,19.051589154385166,80.94841084561483,0,0,0,정상,
CU,2025-06-02,14.844506877163894,85.1554931228361,1,1,1,관심,
CU,2025-06-09,14.844506877163894,85.1554931228361,1,1,1,관심,
CU,2025-06-16,14.844506877163894,85.1554931228361,1,1,1,관심,
CU,2025-06-23,14.844506877163894,85.1554931228361,1,1,1,관심,
CU,2025-06-30,14.844506877163894,85.1554931228361,1,1,1,관심,
CU,2025-07-07,16.67731460555228,83.32268539444772,0,0,1,관심,
CU,2025-07-14,16.67731460555228,83.32268539444772,0,0,0,정상,
CU,2025-07-21,16.67731460555228,83.32268539444772,0,0,0,정상,
CU,2025-07-28,16.67731460555228,83.32268539444772,0,0,0,정상,
CU,2025-08-04,19.881338908229534,80.11866109177046,0,0,0,정상,
CU,2025-08-11,19.881338908229534,80.11866109177046,0,0,0,정상,
CU,2025-08-18,19.881338908229534,80.11866109177046,0,0,0,정상,
CU,2025-08-25,19.881338908229534,80.11866109177046,0,0,0,정상,
CU,2025-09-01,15.818634847762473,84.18136515223753,1,1,1,관심,
CU,2025-09-08,15.818634847762473,84.18136515223753,1,1,1,관심,
CU,2025-09-15,15.818634847762473,84.18136515223753,1,1,1,관심,
CU,2025-09-22,15.818634847762473,84.18136515223753,1,1,1,관심,
CU,2025-09-29,15.818634847762473,84.18136515223753,1,1,1,관심,
CU,2025-10-06,7.8920695458391625,92.10793045416084,1,1,1,관심,
CU,2025-10-13,7.8920695458391625,92.10793045416084,1,1,1,관심,
CU,2025-10-20,7.8920695458391625,92.10793045416084,1,1,1,관심,
CU,2025-10-27,7.8920695458391625,92.10793045416084,1,1,1,관심,
CU,2025-11-03,7.769396222691585,92.23060377730842,1,1,1,관심,
CU,2025-11-10,7.769396222691585,92.23060377730842,1,1,1,관심,
CU,2025-11-17,7.769396222691585,92.23060377730842,1,1,1,관심,
CU,2025-11-24,7.769396222691585,92.23060377730842,1,1,1,관심,
CU,2025-12-01,2.8073662479175767,97.19263375208243,3,3,3,경계,
CU,2025-12-08,2.8073662479175767,97.19263375208243,3,3,3,경계,
CU,2025-12-15,2.8073662479175767,97.19263375208243,3,3,3,경계,
CU,2025-12-22,2.8073662479175767,97.19263375208243,3,3,3,경계,
CU,2025-12-29,2.8073662479175767,97.19263375208243,3,3,3,경계,
CU,2026-01-05,0.3571258691294164,99.64287413087058,4,4,4,심각,
CU,2026-01-12,0.3571258691294164,99.64287413087058,4,4,4,심각,
CU,2026-01-19,0.3571258691294164,99.64287413087058,4,4,4,심각,
CU,2026-01-26,0.3571258691294164,99.64287413087058,4,4,4,심각,
CU,2026-02-02,1.1486403568953976,98.8513596431046,4,4,4,심각,
CU,2026-02-09,1.1486403568953976,98.8513596431046,4,4,4,심각,
CU,2026-02-16,1.1486403568953976,98.8513596431046,4,4,4,심각,
CU,2026-02-23,1.1486403568953976,98.8513596431046,4,4,4,심각,
CU,2026-03-02,2.1345128423796433,97.86548715762035,3,3,4,심각,
CU,2026-03-09,2.1345128423796433,97.86548715762035,3,3,3,경계,
CU,2026-03-16,2.1345128423796433,97.86548715762035,3,3,3,경계,
CU,2026-03-23,2.1345128423796433,97.86548715762035,3,3,3,경계,
CU,2026-03-30,2.1345128423796433,97.86548715762035,3,3,3,경계,
CU,2026-04-06,1.4882555575404328,98.51174444245957,4,4,4,심각,
CU,2026-04-13,1.4882555575404328,98.51174444245957,4,4,4,심각,
CU,2026-04-20,1.4882555575404328,98.51174444245957,4,4,4,심각,
